attendance_id,student_id,date_attended,status,subject_id,school_id,recorded_by,recorded_time,teacher_id,remarks
4673,19757,09-05-2024,Absent,97,7,Kimberly Rose,10-11-2024 06:59,297,Top final government candidate page trial.
4674,12307,25-04-2024,Present,88,61,Jason Howard,22-04-2024 01:10,476,Interest station occur tree door surface begin.
4675,14118,06-06-2024,Absent,46,30,Samuel Santiago DDS,23-06-2024 21:48,158,Huge cold yourself attention west provide take.
4676,13192,08-06-2024,Present,453,20,Robin Cole,24-06-2024 04:36,364,Rest bag agree simple common deep apply south.
4677,11878,07-07-2024,Present,396,54,Roger Thompson,09-04-2024 15:08,686,Trade hundred national defense back.
4678,13387,21-01-2025,Present,457,16,Timothy Shelton,05-12-2024 01:12,763,Shake north little share stay.
4679,1600,03-10-2024,Absent,166,94,Christine Lynch,19-07-2024 09:17,256,Rise explain building who.
4680,773,02-03-2024,Absent,113,58,Robert Wallace,02-03-2024 02:52,33,Light common discussion across likely street high.
4681,7354,25-10-2024,Present,186,69,Tyler Flynn,06-10-2024 12:01,426,Many four end meeting call all.
4682,13931,21-11-2024,Absent,327,5,Wendy Campbell,18-11-2024 18:51,847,Well person author.
4683,14326,21-12-2024,Absent,194,32,Daniel Martin,19-01-2025 06:46,983,Generation pass learn research group so million.
4684,915,09-03-2024,Present,189,42,Brandon Higgins,23-04-2024 17:23,78,Of mean seat hand mind issue tend itself.
4685,728,01-01-2025,Present,348,49,Faith Dunlap,17-12-2024 23:53,538,President quickly hard smile measure.
4686,19179,09-04-2024,Present,490,56,Vincent James,23-09-2024 11:36,174,Letter purpose indeed serve cultural it if.
4687,1914,04-02-2024,Present,426,24,Nancy Erickson,22-06-2024 07:28,596,Bed much billion mention probably put responsibility.
4688,5457,01-10-2024,Absent,106,5,Melissa Huerta,30-01-2025 05:52,990,Month return democratic particularly.
4689,12051,03-10-2024,Absent,102,53,Mark Rivera,14-02-2024 19:03,803,Involve allow significant health must perform.
4690,3030,24-04-2024,Present,311,1,Brad Howard,15-03-2024 16:14,990,Single scene help prevent.
4691,2375,19-11-2024,Present,6,25,Lawrence Hines,26-10-2024 12:22,921,City whole new three full.
4692,2169,27-11-2024,Absent,316,92,Laura Turner,19-04-2024 20:44,904,Interesting energy administration military book west suggest.
4693,11419,20-06-2024,Absent,290,43,Michael Johnson,18-03-2024 05:28,949,Position off imagine example team a.
4694,12931,11-01-2025,Present,149,6,Daniel Mcmillan,23-02-2024 00:34,213,About near tonight no.
4695,17161,08-04-2024,Absent,493,87,Christopher Galloway,25-09-2024 22:23,123,Upon authority across care author system.
4696,11883,24-05-2024,Present,16,39,Tamara Navarro,05-12-2024 05:13,584,Along seem budget entire operation above.
4697,1026,30-05-2024,Present,349,39,Kyle Keller,10-03-2024 21:06,393,Section air partner blue miss evening.
4698,7215,28-07-2024,Absent,386,26,Micheal Johnson,16-12-2024 05:50,264,Production performance trip rock value big mother offer.
4699,19464,17-01-2025,Absent,149,88,Luke Marquez,23-11-2024 09:20,527,Especially sign station test adult.
4700,9534,30-05-2024,Present,139,32,Mary Lopez,16-08-2024 05:39,435,Perform next institution study system.
4701,8997,11-10-2024,Present,466,1,Rebecca Smith,07-06-2024 07:15,6,By week when.
4702,18246,07-08-2024,Present,102,57,Brian Larson,10-10-2024 12:27,80,Control different white some sell today lawyer.
4703,12861,03-10-2024,Absent,164,42,Brittany Thompson,14-04-2024 00:33,147,Work better deal environmental risk detail.
4704,15456,09-11-2024,Absent,411,14,Elizabeth Miller,12-08-2024 02:45,247,Black bad performance.
4705,13744,31-10-2024,Absent,9,28,Steven Thomas,27-10-2024 03:05,479,General study third edge.
4706,4009,14-01-2025,Absent,86,82,David Miller,27-05-2024 19:19,723,Prove Mr interesting ball occur price have.
4707,17571,05-03-2024,Absent,75,21,Ryan Jones,04-01-2025 11:30,64,Meeting book identify act exist again everybody.
4708,8756,16-01-2025,Present,446,95,Stacy Haynes,02-04-2024 15:52,790,Guess task successful feel.
4709,9584,12-02-2024,Absent,432,7,Matthew Bennett,09-04-2024 13:40,447,Explain lot national leave.
4710,278,13-12-2024,Absent,465,66,Sarah Williams,07-12-2024 03:25,492,Way policy among center enter story theory others.
4711,8073,11-01-2025,Absent,419,69,Shannon Reilly,01-10-2024 07:26,817,Expect table less.
4712,16103,12-01-2025,Absent,148,9,Karen Oliver,25-03-2024 07:28,226,Direction any act whatever.
4713,6393,10-11-2024,Present,487,71,Micheal Anderson II,28-11-2024 03:03,377,Military coach officer.
4714,628,28-07-2024,Absent,32,74,Mr. Jesus Fisher,22-12-2024 03:34,478,By meeting style human girl.
4715,18556,09-12-2024,Present,278,90,Michaela Washington,10-02-2024 23:53,50,Store answer store draw.
4716,19802,03-10-2024,Present,421,60,Megan Wang,24-12-2024 21:36,550,New hold up really other.
4717,16529,17-11-2024,Present,142,21,Sharon Johnson,19-05-2024 02:09,643,Garden cell popular.
4718,4556,08-01-2025,Absent,327,88,Richard Stafford,01-12-2024 16:25,839,Miss strong attention serve discover another about modern.
4719,2244,17-01-2025,Absent,151,2,Rebecca Peck,26-12-2024 19:55,511,Challenge others market check.
4720,11843,31-10-2024,Present,211,2,Jade Bennett,15-07-2024 15:16,15,Which describe test organization.
4721,10395,23-12-2024,Present,476,60,Jacqueline Andrade,27-06-2024 20:32,709,Threat agree its see sport.
4722,19252,28-06-2024,Present,343,78,Kevin Perez,24-04-2024 04:50,439,Turn box through likely ground develop plant whole.
4723,13662,27-03-2024,Absent,439,69,Phillip Wall,05-04-2024 17:28,447,Necessary into suddenly customer people.
4724,4989,04-10-2024,Present,52,70,Samantha Torres,15-11-2024 08:49,515,Our story us exist.
4725,9147,05-07-2024,Absent,162,31,Jared Rojas,19-09-2024 14:01,895,Under win case hard money significant.
4726,1876,08-02-2024,Absent,248,71,Yolanda Spencer,01-06-2024 07:21,443,Property civil unit.
4727,8575,24-06-2024,Present,292,63,Stacy Young,03-11-2024 04:32,811,Friend he medical here offer.
4728,1444,10-07-2024,Present,362,11,Richard Myers,02-02-2024 19:37,663,Take manager ground drop house.
4729,17712,07-01-2025,Present,440,36,Kimberly Mathews,10-04-2024 01:35,660,Better quality power often already collection or.
4730,2449,02-02-2024,Present,249,50,Jennifer Mullins,31-08-2024 05:08,176,Two foot fast big.
4731,3472,17-01-2025,Absent,225,56,Sean Morales,25-03-2024 15:29,811,Subject soldier like during actually house.
4732,9170,13-02-2024,Absent,298,16,Juan Peterson,28-01-2025 11:56,786,Require need tonight official foot organization how.
4733,2588,23-09-2024,Present,307,58,Andrea Wyatt,01-03-2024 04:39,113,Research outside enter service street local soldier scientist.
4734,6889,31-10-2024,Present,421,25,Antonio Barnes,02-10-2024 12:33,711,Behavior officer successful ball part treat.
4735,3264,08-10-2024,Absent,350,29,Dean Gonzales,24-04-2024 04:01,934,Large prove nature trip defense year scientist long.
4736,1718,18-01-2025,Absent,310,51,Edward Cohen,28-01-2025 05:25,466,Sell early safe start cultural.
4737,19874,24-08-2024,Absent,490,34,Danielle Tyler,25-03-2024 03:20,996,Dream president hear fund decade.
4738,18163,08-09-2024,Present,389,1,Ryan Johnson,08-09-2024 05:55,864,Know guess religious military whose.
4739,4250,26-03-2024,Absent,102,75,Juan Maxwell,18-11-2024 05:31,86,Message century program discover follow production after.
4740,5514,08-06-2024,Present,216,86,Michael Anthony,27-01-2025 03:24,978,Art house through.
4741,11682,05-03-2024,Absent,83,76,Colin Mccoy,24-01-2025 20:26,459,Resource party likely particularly well arm.
4742,19855,24-08-2024,Absent,94,46,Ronnie Hicks,06-01-2025 18:27,400,Rest floor firm certain vote she.
4743,11861,19-12-2024,Present,332,84,Carl Cummings,31-07-2024 00:56,593,Sense although choice member push television question trade.
4744,18371,17-02-2024,Absent,19,2,Kathryn Parker,25-10-2024 19:03,346,Partner two charge special man.
4745,8400,07-12-2024,Present,486,63,Deborah Duncan,23-11-2024 02:01,453,Use training fund animal player decision father.
4746,18295,16-11-2024,Present,148,27,Thomas Padilla,17-07-2024 04:53,7,Be doctor machine.
4747,6431,30-10-2024,Present,162,89,Joshua King,24-08-2024 03:22,137,Fish history cut possible.
4748,7499,05-10-2024,Absent,417,72,Paul Crawford,10-03-2024 05:16,908,Break space prove movie upon especially.
4749,6731,02-01-2025,Present,69,99,James Thompson,28-05-2024 19:34,259,Crime bag yet style.
4750,587,23-04-2024,Present,346,44,Mr. Lucas White MD,01-09-2024 07:38,141,Number knowledge member national across nation beyond.
4751,7874,02-09-2024,Present,339,76,Robert Richardson,03-10-2024 12:47,55,Central at be sure.
4752,1170,29-08-2024,Present,110,100,James Smith,05-08-2024 02:54,679,True responsibility kitchen PM save election.
4753,7996,26-09-2024,Present,399,63,Krista Williams,17-05-2024 10:41,349,Daughter another six account involve task page.
4754,10336,28-04-2024,Absent,117,48,David Butler,17-12-2024 01:59,33,About positive southern.
4755,18952,13-05-2024,Present,177,25,Brittney Santos,26-11-2024 03:31,805,Thus member similar.
4756,18758,30-04-2024,Present,105,45,Katelyn Conner,09-10-2024 12:30,869,Wait debate should view major work.
4757,4127,11-12-2024,Present,34,16,Brian Thompson,18-08-2024 21:25,851,Market part thing there could.
4758,2234,05-07-2024,Absent,55,48,Daniel Brown,11-09-2024 12:07,394,Stock sing attack best interesting.
4759,5955,13-10-2024,Absent,420,32,Dana Anderson,15-01-2025 22:24,189,Must for serve contain level administration.
4760,5177,07-01-2025,Present,447,79,Scott Rogers,25-04-2024 09:49,701,Glass you stop live bad catch man.
4761,17923,12-05-2024,Present,325,28,Bobby Singh,01-10-2024 17:02,585,Box work term number choose feel.
4762,14327,03-02-2024,Present,38,74,Roger Moon,22-10-2024 04:08,950,Ever view election rich soldier year.
4763,2578,20-01-2025,Absent,302,66,Dylan Crosby,07-12-2024 09:41,500,Production husband since vote in.
4764,5430,18-09-2024,Absent,203,23,James Hensley,07-05-2024 03:42,908,Soon bad moment year movement success.
4765,9903,05-02-2024,Present,142,2,Timothy Welch,20-06-2024 11:02,405,Moment material yes citizen.
4766,16108,12-04-2024,Present,177,68,Christopher Hernandez,17-01-2025 13:58,259,Church perform kid be interview report.
4767,15480,27-07-2024,Present,270,21,Stephen Landry,04-07-2024 12:08,158,Significant society kid most.
4768,16034,30-10-2024,Present,194,29,Jamie Lee,07-01-2025 16:31,72,Nice even father south remember.
4769,8677,21-11-2024,Present,363,99,Stacy Williams,17-02-2024 19:49,917,Sea performance tough discussion peace end cold other.
4770,8290,19-06-2024,Absent,460,76,Joshua Gould,20-06-2024 23:17,958,Question plan plan account operation drive.
4771,7991,27-09-2024,Absent,167,79,Nicole Baker,23-01-2025 17:45,461,Heart collection which actually.
4772,8433,06-07-2024,Absent,222,70,Shannon Wallace,21-02-2024 20:02,151,Adult in participant administration meet pay.
4773,15491,06-05-2024,Present,5,14,Jo Jones,08-11-2024 04:49,146,Open nature design role specific never speak whole.
4774,11818,17-09-2024,Absent,67,13,Anthony Delacruz,31-10-2024 16:04,441,Small customer government trip.
4775,19669,05-11-2024,Present,428,37,Joseph Romero,10-03-2024 22:48,284,Opportunity reach nothing evening believe.
4776,17365,28-06-2024,Present,305,24,Nancy Abbott,04-03-2024 20:20,631,Such father professional every administration cold with.
4777,2977,29-01-2025,Absent,228,47,Andrea Williams,22-03-2024 05:09,274,And form born.
4778,9963,06-05-2024,Absent,399,61,Angela Robinson,12-12-2024 20:24,577,Maybe collection art business night not feeling.
4779,9130,29-04-2024,Absent,393,77,Albert House,26-03-2024 01:10,291,Explain season run event recently performance.
4780,294,04-03-2024,Present,208,60,James Young,14-09-2024 12:19,191,Personal evening recently through toward.
4781,4434,04-09-2024,Present,385,74,Chelsea Thompson,15-03-2024 04:36,184,Indicate cost size machine push enough.
4782,8046,23-01-2025,Present,47,53,James Miller,21-08-2024 10:36,129,Structure language five authority.
4783,16142,10-10-2024,Absent,476,78,Charles Townsend,28-08-2024 01:20,157,Can war collection agent.
4784,8695,22-12-2024,Present,367,67,Jennifer Alexander,25-04-2024 05:02,780,Possible professional institution foot.
4785,18590,23-09-2024,Absent,179,58,Alexandra Baker,26-03-2024 06:34,251,High better order indicate remember.
4786,18099,23-07-2024,Absent,39,32,Anthony Dean,08-09-2024 18:35,834,See Mr method food.
4787,3089,12-02-2024,Present,407,33,Gary Aguilar,19-08-2024 21:07,406,Brother rock none ahead.
4788,13751,21-08-2024,Present,143,34,Kristina Harper,12-01-2025 16:09,380,Best soon trouble or of total.
4789,11660,27-02-2024,Present,264,45,Keith Barnett,11-07-2024 01:27,636,Lay situation knowledge year bring since.
4790,10158,25-02-2024,Absent,79,21,Rachel Morgan,29-10-2024 05:11,557,Interview who we one.
4791,18006,03-02-2024,Absent,462,8,Steven Maldonado,07-06-2024 15:43,460,Picture fight year find customer sign.
4792,11150,03-07-2024,Present,370,16,Molly Campos,13-08-2024 20:57,187,Same rather them protect.
4793,6560,16-04-2024,Absent,462,17,Michael Underwood,16-05-2024 02:22,914,Traditional rule fish develop region age production.
4794,17846,13-09-2024,Present,200,5,David Hicks,24-08-2024 21:36,314,Let learn two.
4795,10306,14-11-2024,Present,13,60,Daniel Santiago,26-06-2024 01:24,87,Technology wife show increase protect.
4796,17645,18-10-2024,Absent,459,80,Edward Garcia,18-12-2024 03:25,162,When tend eye without space tonight.
4797,2135,09-08-2024,Present,207,18,Ronald Curtis,15-04-2024 15:56,937,Leader think him sing.
4798,3010,28-12-2024,Present,200,87,John Merritt,04-09-2024 05:27,639,Fast hotel require left early fish guess.
4799,15598,22-11-2024,Absent,124,9,Mary Davis,17-06-2024 12:17,695,Nearly move economy room language.
4800,18990,26-11-2024,Present,18,42,Brittney Bryant,12-12-2024 09:14,89,Main figure admit him most.
4801,10556,11-11-2024,Present,49,72,Robert Nguyen,24-02-2024 04:05,561,Year become poor before.
4802,12603,13-06-2024,Present,356,42,Leslie Nelson,11-01-2025 14:43,289,Agency rate better debate.
4803,5817,24-12-2024,Present,459,50,Joseph Shaffer,22-06-2024 04:18,841,Rate factor ever expert site less available hair.
4804,357,18-08-2024,Absent,222,84,Roger Anderson,07-09-2024 01:11,499,Put during wait authority moment see travel.
4805,17153,10-09-2024,Present,251,22,George Mckay,10-08-2024 02:56,605,Prove old idea much.
4806,5254,30-12-2024,Present,83,26,Lisa Gonzalez,12-12-2024 06:04,788,Begin mean movie issue while before then.
4807,15062,12-05-2024,Absent,437,66,Beverly Bowen,30-04-2024 16:53,18,Seven firm her final.
4808,3499,10-07-2024,Present,463,24,Samuel Bradford,17-08-2024 07:08,285,Too language cold claim.
4809,16603,30-12-2024,Absent,38,47,Lisa Pham,16-11-2024 20:25,802,Nature it item money what defense.
4810,10955,13-07-2024,Absent,437,32,Jacqueline Coleman,12-12-2024 21:50,990,Responsibility production describe good rock history TV.
4811,17056,24-09-2024,Present,42,41,Shelly Cooper MD,13-09-2024 10:05,751,With week lead course coach mouth.
4812,2123,26-10-2024,Absent,434,52,Thomas Robinson,15-02-2024 11:59,501,Out matter newspaper in make foreign speech.
4813,7244,28-05-2024,Present,216,68,Randall Mejia,12-03-2024 08:53,164,Hope become else boy.
4814,3911,02-02-2024,Present,320,39,Caleb Woodard,24-01-2025 05:25,671,Also general him whatever soon measure tend.
4815,2692,17-05-2024,Present,262,12,Christine Franklin,24-04-2024 03:38,701,Consider weight institution cut general.
4816,17148,18-04-2024,Present,469,77,Margaret Larson,01-07-2024 11:48,624,Democrat direction at case show.
4817,12584,15-05-2024,Present,9,38,Thomas Williamson,29-08-2024 13:38,308,Require situation everything item low less student wonder.
4818,15322,04-08-2024,Present,51,14,Tracy Juarez,05-12-2024 17:41,13,Question marriage lose design us job outside.
4819,15969,21-06-2024,Present,183,60,Anthony Kline,13-01-2025 01:32,10,Recently end however others itself especially.
4820,13948,01-07-2024,Present,56,7,Terri Curtis,03-01-2025 10:02,295,Challenge discussion majority test husband yourself.
4821,10728,19-05-2024,Present,205,27,Lisa Campbell,04-03-2024 11:25,623,Buy family ten rule attorney parent.
4822,10270,28-03-2024,Present,149,55,Thomas Williamson DVM,11-01-2025 08:42,550,Actually radio article.
4823,15806,19-05-2024,Absent,171,36,Keith Rodriguez,25-07-2024 10:44,355,Treat window decision later easy outside gas.
4824,7759,28-09-2024,Present,404,64,Jeremy Weaver,31-03-2024 06:12,29,During head instead defense between send firm.
4825,14663,04-04-2024,Absent,157,78,Jason Sims,18-02-2024 20:25,904,Feeling top imagine our operation.
4826,18798,23-05-2024,Present,74,43,Natalie Petty,12-03-2024 07:37,124,Most weight fear something party news support.
4827,14301,17-01-2025,Present,220,34,David Zimmerman,18-05-2024 09:58,889,Treat station smile student do remember through.
4828,4378,11-01-2025,Absent,196,98,Dawn Hall,27-06-2024 19:39,8,Enter happen require gun cold although memory manager.
4829,6313,05-04-2024,Present,152,9,Maria Hall,01-09-2024 08:29,967,Wide middle thing design language mission.
4830,8563,16-07-2024,Absent,3,89,James Bright,29-05-2024 07:34,878,Country personal quickly leave college change Democrat.
4831,1797,02-06-2024,Present,47,64,Erica Gallegos,26-06-2024 17:23,413,Will tonight budget thank.
