notification_id,student_id,type,message,created_at,status,recipient_contact,sent_by,school_id,priority
4922,9510,Push,Who attorney opportunity ball light.,2024-11-04 18:38:40,Failed,539-789-8582,Rodney Evans,96,High
4923,8421,Email,One about decade true his system.,2024-03-11 19:10:09,Sent,7485237140,Julia Ball,91,High
4924,13558,SMS,Democrat stop contain result product.,2024-03-24 13:50:46,Pending,+1-711-498-2667x438,James Mann,49,High
4925,11422,Email,A term anything coach detail yourself without.,2025-01-13 11:34:50,Pending,219-251-0319x485,George Hoover,31,Medium
4926,12062,SMS,Notice anyone sea decide deep us.,2024-02-22 07:17:10,Failed,2402373752,Laura Jones,10,Low
4927,10025,SMS,Site from medical brother degree throw something among.,2025-01-08 09:21:02,Pending,478-291-1686x096,Stacy Parker,57,Low
4928,14878,Email,Prevent support help either city.,2024-07-30 16:26:59,Failed,(518)903-1866x527,Angela Nichols,45,Medium
4929,3951,Email,Television boy whether.,2024-11-28 12:41:08,Pending,(643)997-2577,Eric Walker,11,Low
4930,4606,Email,Growth moment ask able sport site.,2025-01-14 22:08:59,Pending,(520)249-9701x037,Jason Rivera,93,Low
4931,12720,Push,Accept hear history positive.,2024-10-20 00:38:39,Sent,680.540.9870x11240,Angela Hall,3,Low
4932,7577,Push,Little work ahead edge east none.,2024-07-09 17:42:51,Failed,001-501-828-4074,Kenneth Alvarado,50,Low
4933,14667,Email,Cover happen student mean research heavy stock agreement.,2024-03-27 02:46:51,Sent,6598471143,George Gonzalez,32,High
4934,1962,Email,Use between specific.,2024-11-26 07:39:41,Failed,+1-771-356-0264x82204,Joseph Mosley,83,High
4935,11338,SMS,House religious hope section natural build.,2024-10-24 12:11:23,Sent,370.677.1686,Carlos Shea,85,High
4936,13509,Email,Letter good face difference decide agree.,2024-03-24 21:41:59,Sent,225-454-5796,Noah Fry,41,High
4937,15432,Push,Financial fly four administration.,2024-05-30 12:20:58,Sent,751.919.4813x6960,Kathryn Bauer,36,Medium
4938,12954,SMS,Growth whose agency land choose relationship thus.,2024-07-05 15:59:55,Pending,256.554.5466x10085,Michele Smith,18,Medium
4939,938,SMS,Soon despite investment your.,2024-02-05 17:59:52,Failed,899-829-1569,Michael Choi,85,High
4940,18393,Push,Instead Democrat hard mean nor some.,2025-01-28 17:29:59,Sent,+1-697-963-4573x058,Lisa Conley,9,High
4941,16218,Push,Main number where factor attack.,2024-11-11 13:21:19,Failed,001-888-615-8919x01525,Joshua Cole,45,High
4942,3104,SMS,House crime onto money.,2024-08-17 20:09:46,Sent,400-992-1629x8134,Alyssa Wong,38,High
4943,19511,Push,Hard speak place better political represent glass.,2024-07-08 01:36:45,Failed,400-388-2775,Ryan Phillips,55,Medium
4944,629,SMS,Rise spend fast western direction performance believe.,2024-06-16 23:09:25,Sent,6982981789,Lauren Torres,69,Low
4945,4259,Email,Economic hundred age agency expect reflect.,2024-10-05 04:08:22,Failed,482-755-8151,Sharon Oconnell,88,Low
4946,19696,Push,Mind value must these check increase.,2024-03-23 09:16:12,Sent,821-327-2301x334,Tara French,77,High
4947,2496,Push,Loss matter total defense share black data.,2024-08-27 15:50:47,Sent,423-766-9776x36731,Leonard Figueroa,1,Medium
4948,3927,Email,Stay according child.,2024-02-22 19:14:58,Sent,6378782460,Mary Clayton,64,Low
4949,7821,Push,Picture least his rate room.,2024-04-14 06:33:42,Pending,001-378-891-0505,Antonio Brown,100,Medium
4950,4439,Push,Benefit prevent day over majority light another.,2024-08-26 04:59:26,Failed,943.593.1505,Steven Patterson,59,High
4951,15010,SMS,Likely likely add since pretty without.,2024-09-18 15:44:17,Sent,(865)582-6919x55433,Olivia Johnston,12,High
4952,13536,Email,Street study visit mother down region same.,2024-08-19 11:28:25,Sent,632-818-4596,Robert Martinez,86,Low
4953,8494,Push,Discussion also son moment.,2024-12-08 03:27:34,Failed,696-831-3057,Mike Armstrong,44,Medium
4954,5253,Email,Situation go edge that.,2024-06-12 13:53:17,Failed,+1-525-291-7204x26080,James Poole,74,High
4955,15063,Push,Outside skill it democratic late century five.,2024-07-08 04:08:46,Pending,(297)554-6044x1656,Joseph Miller,71,High
4956,11520,SMS,Treatment who tend middle me sure with.,2024-09-12 02:12:06,Pending,001-821-384-9670x83962,Christopher Archer,12,High
4957,15130,Email,Audience stay hard painting summer.,2024-05-13 19:11:31,Failed,(987)997-6631x7213,Jacqueline Williams,94,Medium
4958,11430,Email,Whom home fly else power loss cup.,2024-06-13 09:27:53,Sent,+1-592-845-7553x0796,Carlos Fisher,38,Medium
4959,16502,SMS,Under reason then indeed house.,2024-07-01 04:12:47,Sent,+1-746-315-1302x012,Richard Schmidt,71,Low
4960,13100,Email,Team down hair today news.,2024-05-22 15:23:18,Failed,459-497-8239x29457,Elizabeth King,62,Low
4961,17884,SMS,Reduce fire free table herself right.,2024-07-02 09:18:18,Failed,464.678.1526x25397,Tracy Marsh,82,Medium
4962,5096,Email,Hundred four goal raise risk hard measure yourself.,2024-04-23 09:28:52,Failed,+1-684-203-5391x446,Justin Vang,64,High
4963,15637,SMS,Question tree usually ground story discover money.,2024-09-06 07:42:43,Pending,811-933-7664x99675,Paula Cline,74,Low
4964,15511,Push,Exactly read enjoy leave economy Democrat recently.,2024-10-10 20:35:40,Failed,(428)208-9320x05648,Valerie Allen,33,Low
4965,18471,Email,Determine rule several big risk.,2025-01-27 00:36:57,Pending,(210)289-3273,Monica Robertson,5,Medium
4966,18536,Email,Day could write market all try up.,2024-07-10 16:35:12,Sent,826.788.1516x64617,William Richmond,36,Low
4967,3865,SMS,Picture wife maintain media and real center.,2024-10-18 18:19:13,Pending,001-626-619-4182,Michael Decker,34,Medium
4968,12383,SMS,Law tonight personal teacher example fast get.,2024-10-15 12:22:42,Sent,+1-319-789-0598x20448,Brandon Price,63,Low
4969,9711,Push,Necessary ready technology look free employee.,2024-08-19 16:49:49,Failed,570.266.0025,Molly Anderson,9,High
4970,11577,Push,Member across young room billion.,2024-03-23 02:52:11,Failed,(385)693-8336x197,Jeremy Lewis,6,High
4971,6042,Email,Education resource candidate whole certain more onto ago.,2024-11-10 04:58:54,Failed,(969)998-2592x1224,Ryan Lambert,48,Low
4972,11572,SMS,Yourself miss own including start friend buy.,2024-06-17 20:15:10,Sent,979.463.1942x4902,Christopher Hubbard,59,Low
4973,12153,Push,Training director result.,2024-06-16 10:16:35,Failed,777-858-0348x8070,Emily Williams,34,Low
4974,1250,Push,Painting central college five summer indeed whom.,2024-03-24 12:38:11,Failed,4102502726,Arthur Perry,58,Low
4975,11614,SMS,Find alone detail notice.,2024-02-17 19:43:40,Failed,853.365.4402x643,Peter Johnson,71,High
4976,14725,Push,Theory fear significant tend standard they lawyer.,2024-07-21 06:08:24,Failed,609-361-3693,Sandra Scott,77,Medium
4977,3649,Email,Physical third together article how avoid.,2024-11-14 22:46:30,Sent,(333)933-0412x151,Stephen Mccann,76,Low
4978,16212,Email,Defense rather these industry reflect mind.,2024-05-01 02:47:11,Failed,+1-611-705-1280,Michael Bonilla,9,Low
4979,14331,SMS,Defense we field walk indeed music.,2024-06-30 03:19:30,Failed,8276892014,Jonathan Beard,43,Low
4980,18877,SMS,Notice not industry society.,2024-07-11 21:47:15,Failed,564-326-8046x4524,Steven Coleman,6,High
4981,15950,Email,Why walk about finish process.,2024-02-07 21:11:27,Sent,2245626593,Michael Gallegos,80,Low
4982,18967,Push,Arrive easy skin will really record available dinner.,2024-11-25 12:14:03,Pending,+1-752-660-0187x81170,Stephen Carson,1,Medium
4983,16961,Push,Decade throw institution body.,2024-07-23 11:11:02,Pending,520-226-1097x354,Wendy Skinner,27,Low
4984,14483,Push,Apply animal anything authority would.,2024-05-03 06:35:54,Sent,+1-759-872-9037x446,Caitlin Deleon,71,Medium
4985,15982,SMS,Push off customer white nature.,2024-06-12 09:46:11,Sent,7394232599,Brandon Nguyen,97,High
4986,3779,Push,Wall upon tough.,2024-06-21 01:44:55,Sent,876.819.9751,Sharon Bauer,38,Low
4987,5727,Email,What those with.,2024-09-06 09:10:30,Failed,001-896-998-0676x29153,Anthony Keller,72,Low
4988,824,Push,Me old test through.,2024-03-23 14:10:28,Sent,001-403-710-1016x543,Emily Foster,9,High
4989,1741,Push,Bill account between ability into city take.,2024-03-16 17:53:18,Pending,(967)567-9162x1017,Sarah Brown,59,Low
4990,17643,Email,Few collection claim image claim glass perhaps section.,2024-09-13 14:47:43,Sent,7683795226,Christopher Morris,37,High
4991,8178,SMS,Budget history another another.,2024-02-02 13:00:53,Sent,688.982.7040x092,Lisa Wolfe,17,High
4992,12888,Push,Democrat wait teach race door government.,2024-10-05 22:17:26,Failed,(305)363-4788x5458,Deborah Martin,84,High
4993,5770,SMS,Include until week nothing majority.,2025-01-30 10:33:31,Sent,001-506-475-4898x373,Terri Bell,69,Low
4994,19946,SMS,Race coach sport different.,2024-03-23 17:14:01,Sent,281-920-1679x84156,Laurie Black,93,Medium
4995,9597,SMS,Hospital away radio model late.,2024-07-11 04:07:32,Pending,806-596-0226,Jessica Smith,92,High
4996,9465,SMS,Trial throughout course him team eat.,2025-01-23 09:14:42,Pending,+1-212-680-9109x2551,Donna Arias,99,Medium
4997,16087,Email,Interesting out will night contain drug put.,2024-02-22 19:20:54,Failed,332-708-0663x79605,Emily Moore,85,Low
4998,18841,Push,Go challenge themselves president around.,2024-08-07 13:17:51,Failed,690-385-5770,Charles Harvey,56,Low
4999,10762,Email,Oil summer meeting knowledge day science none.,2024-06-25 21:34:34,Sent,+1-590-941-0228,Ann Obrien,97,Medium
5000,2977,Email,Employee look book half.,2024-03-02 17:41:57,Pending,488.950.1826,Amanda Moreno,89,Low
5001,4046,Email,Arrive impact teacher choose heavy do.,2025-01-08 01:25:21,Pending,001-232-370-3598x954,Lisa Nguyen,94,Low
5002,17138,SMS,Movie gun of help him onto.,2025-01-09 22:26:29,Failed,001-749-862-9761,Christopher Gomez,67,High
5003,15105,SMS,Teach high wife their big speak.,2024-10-16 14:30:08,Failed,(393)392-7065x773,Andrea Johnson,32,Low
5004,18195,SMS,Return either movement difference share performance road.,2025-01-07 22:30:58,Sent,+1-754-555-8267,Jennifer Acosta,26,Low
5005,508,Email,Feel green and.,2024-08-06 03:12:26,Pending,(417)965-6906x64335,Wendy Choi,62,Medium
5006,5223,Push,Step throw fire style focus health think.,2024-12-19 07:31:38,Pending,+1-937-954-9105,Theresa Petersen,12,High
5007,9980,Push,Say public gas boy.,2024-05-30 05:40:45,Sent,(812)704-7803x54743,Kimberly Russell,75,Low
5008,10564,SMS,Year responsibility hair option him include.,2024-02-02 13:16:26,Pending,001-439-827-7012x38458,Mary King,80,Medium
5009,3754,Email,I vote use city available training.,2024-02-26 07:21:25,Pending,977.922.6757x21516,Angela Warner,72,Medium
5010,10104,SMS,End must gas common find.,2024-04-30 10:37:03,Sent,+1-972-362-3751x7919,Brian Mathews,24,High
5011,16092,Email,Price wind who focus number policy.,2024-03-23 06:57:32,Sent,(336)443-8454,Cameron Phelps,67,Low
5012,12136,Push,From buy reality later travel up rich.,2024-06-05 02:30:48,Sent,4677516380,Gregory Buck,84,High
5013,14738,Email,Population sign contain note appear music.,2024-11-25 01:11:09,Failed,827-618-9492,Christopher Davis,96,Low
5014,727,Push,Now understand itself Republican time.,2024-11-09 23:07:17,Pending,+1-473-883-9138,Amy Davidson,3,Low
5015,16971,SMS,Continue air prove hot try.,2024-11-07 08:30:08,Sent,381.978.0580x7411,Daniel Galloway,42,High
5016,17977,Email,Tend half take key four look process parent.,2024-08-01 00:31:49,Failed,820.684.0983,Jessica Gibson,68,Low
5017,11406,Push,Industry inside professor speak.,2024-08-18 15:09:35,Sent,752-579-3539,Brian Miller,39,High
5018,6198,Email,Evidence benefit worker drug.,2024-04-23 18:50:56,Pending,001-765-748-8952x196,Howard Craig,48,Low
5019,19539,Push,Effect crime exist tonight man some.,2024-06-29 15:04:32,Sent,(752)387-4687,James Hayes,88,Medium
5020,3018,Email,History product perhaps for play grow challenge.,2024-07-28 01:27:01,Pending,(742)270-4891x8444,Roy Jones,80,Low
5021,17795,Email,Oil west fall eat sell others place difference.,2024-02-15 17:24:09,Failed,+1-974-383-7704,Jade Morrow,14,High
5022,6513,Push,Every similar why environmental east body scene certain.,2024-07-03 22:54:58,Pending,+1-796-738-6429x873,James Burton,55,Medium
5023,18465,Push,Second race certainly black newspaper.,2024-05-07 02:34:49,Failed,001-805-631-6423x738,Alexander Mcgrath,45,High
5024,19425,Push,Kind today reduce look edge standard authority line.,2024-07-29 18:02:05,Pending,884-416-0180,Taylor Morrison,62,Medium
5025,8894,Email,Adult standard according travel raise old.,2024-07-31 07:19:55,Sent,606-780-7873,Mike Davies,66,Medium
5026,3448,Email,Kind sister really top big lawyer parent.,2024-06-10 16:04:10,Failed,(301)712-6256,Christine Harris,52,High
5027,10526,Push,Machine every thousand something surface important.,2024-05-07 14:16:32,Failed,2736916958,Kenneth Hudson,84,Low
5028,6921,SMS,But face figure.,2024-06-17 16:12:40,Pending,334.222.9355x60063,Benjamin Villarreal,55,Low
5029,18802,Push,Traditional wrong culture join church magazine reflect final.,2024-07-23 11:51:32,Sent,(572)571-3566x51779,Alexander Duarte,5,High
5030,13204,Email,Grow professional card center plant.,2024-11-16 14:52:48,Sent,+1-329-490-4631,James Greer,3,High
5031,2636,Push,Popular discuss nearly discover building.,2025-01-08 14:14:40,Sent,579.409.2891x18622,Michael Shields,58,High
5032,2822,Email,College star Democrat benefit support major continue price.,2024-09-14 20:18:05,Sent,001-291-689-3262x0197,Michael Barker,57,Medium
5033,5222,SMS,Meet relationship sign left rather society live.,2024-07-31 07:16:19,Pending,001-957-270-2712,Amy Contreras,36,High
5034,404,SMS,Learn nature however mention soon room give owner.,2025-01-09 13:18:59,Pending,435-921-0562,Timothy Walters,71,Medium
5035,8134,SMS,Its interview study international today manage.,2025-01-27 11:54:36,Sent,369-905-3446x029,Jeffrey Melendez,44,High
5036,807,SMS,Line coach add either avoid.,2024-04-11 18:47:14,Failed,+1-981-409-8723x27616,Benjamin Foster,75,High
5037,6036,SMS,Tax policy on me against special suffer.,2024-05-29 23:41:40,Failed,633.942.8423x277,Justin Mccarthy,30,High
5038,11215,SMS,History around news.,2024-12-25 01:45:46,Pending,945.612.5399x76900,Andrea Green,52,Low
5039,18243,Push,Charge move attorney however.,2024-12-01 00:46:10,Sent,448.600.4316x0914,Cory Davis,86,Medium
5040,1069,SMS,Development meet brother quickly deep recently natural.,2024-10-24 09:55:43,Failed,690-948-1811,Amanda Holden,32,Low
5041,2569,Push,Person teacher everything run.,2024-06-16 14:15:31,Sent,(517)380-4206x641,Timothy Woodward,50,High
5042,19667,Push,Certainly instead area light.,2024-12-16 01:54:33,Pending,566-504-0515,Lee Davis,90,Low
5043,12741,Push,Final human leave public similar.,2024-06-10 21:22:38,Sent,001-529-426-4434x7738,Luis Allen,40,Low
5044,18456,Email,Maybe evidence dinner prevent until.,2024-06-19 07:16:31,Pending,689.898.6982x45202,Erin Olsen,60,High
5045,7375,SMS,Table reach fish grow whole prove wish.,2024-03-18 20:52:03,Failed,733.282.0036x223,Brian Brock,14,High
5046,13573,Email,Game indicate development read different cost among.,2024-09-25 17:59:16,Failed,910-216-9274,Victoria Jacobs,5,Medium
5047,4250,Email,Project attorney evidence quality.,2024-02-05 03:59:43,Sent,6346471134,David Wright,60,High
5048,1180,SMS,Simply director million position century Mrs ever effect.,2024-08-06 03:17:00,Failed,+1-626-220-2415x9578,Ryan Russell,63,Medium
5049,17359,Push,Poor fund friend likely.,2024-11-28 22:43:43,Pending,+1-207-501-0942x554,Andrea Landry,4,High
5050,16367,Push,Cup parent event low idea nice.,2024-04-22 08:19:21,Sent,7933309581,Mario Ramsey,91,High
5051,4303,Email,Nor them culture under team media.,2024-04-17 01:59:14,Sent,001-304-878-6770,Kimberly Brown,64,Low
5052,13778,Email,Less pressure country ago important card amount.,2025-01-09 23:51:30,Sent,001-798-798-4685x9030,Raven Campbell,16,High
5053,6147,SMS,Sea question anything event.,2024-07-04 17:19:48,Pending,943.394.9601x6822,Amy Rodriguez,62,Medium
5054,3028,Push,Edge shake for.,2024-07-12 16:30:43,Failed,985-516-8526,Matthew Stewart,24,Low
5055,3335,Email,Nature out fall above phone trouble former.,2024-03-04 06:24:00,Pending,(676)772-8829,Stacey Wallace,20,High
5056,19058,SMS,Represent expect local author identify year away former.,2024-08-09 01:00:26,Pending,(844)863-8417x946,Matthew Lane,30,Low
5057,9935,Push,Natural thing second list focus.,2024-02-20 23:51:33,Pending,(953)484-6261x1079,Francisco David,39,Low
5058,8574,SMS,Play at pressure thing animal.,2025-01-09 17:25:41,Sent,425-787-6953x917,Carol Holt,59,High
5059,2258,SMS,Position none view she pattern personal.,2024-10-27 16:04:02,Failed,386.838.2107x72075,Yvonne Warner,7,Low
5060,4536,Push,Right throw public large yourself.,2024-11-25 19:12:21,Sent,997-799-9044x55005,Rachel Williams,1,Low
5061,15552,SMS,Where maybe add leader question great fire food.,2024-08-08 06:37:23,Failed,+1-247-852-4232x65258,Tiffany Dean,22,Medium
5062,14842,SMS,Care through pick brother positive receive.,2024-09-29 16:06:17,Failed,649-813-0993,Christopher Cook,91,Low
5063,16396,Push,Enter scientist black mind.,2025-01-30 18:25:26,Pending,793-439-4949x3125,Sarah Matthews,77,High
5064,19713,Push,Large space leader with analysis relationship piece wide.,2024-06-19 07:00:22,Pending,001-374-959-0977,Kimberly Watkins,56,Low
5065,15466,Push,Door guess join democratic give suggest can.,2024-03-22 00:34:38,Pending,889-670-4359x1911,Gloria Delacruz,36,Medium
5066,13032,Push,Land especially response spend image.,2024-10-28 11:08:11,Pending,+1-998-747-2091x536,Kevin Spencer,4,Low
5067,1538,Email,Agency hour total own.,2024-03-12 11:35:17,Sent,230-241-4641x8071,James Grimes,18,High
5068,14131,Push,Listen nor what remain.,2024-12-26 15:33:30,Failed,9369143447,Cole Hood,5,Low
5069,6271,SMS,Cut leave million side police southern population area.,2024-08-19 14:41:15,Failed,585.419.3951,Patrick Strong,93,Low
5070,14697,Email,Republican great manager fly example.,2024-04-22 22:56:20,Failed,+1-314-588-6376x0669,Michael Rodriguez,70,Low
5071,11916,Push,Positive until citizen agreement either.,2025-01-28 22:57:44,Sent,365.585.2674,Charles Little,14,Medium
